"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\James C\20180125 Lactone with BME and hydroxylamine\","B 7hr.D","25 Jan 2018  22:05    ","B 7hr"," "
"Average of 10.611 to 10.634 min.: B 7hr.D\data.ms"
50.950,238.000
51.950,183.000
53.050,2168.000
54.000,4998.000
55.050,16346.000
56.050,6785.000
57.050,11811.000
58.000,563.000
64.950,821.000
66.000,516.000
67.000,5847.000
68.100,2624.000
69.050,11369.000
70.100,6919.000
71.050,4935.000
72.050,264.000
73.100,54.000
77.050,771.000
78.050,168.000
79.000,1189.000
80.050,485.000
81.000,2662.000
82.050,3184.000
83.050,11161.000
84.050,4094.000
85.100,2852.000
86.150,71.000
90.950,413.000
93.050,273.000
93.900,47.000
94.100,30.000
95.050,1239.000
95.900,219.000
96.100,1875.000
97.050,9541.000
98.100,2421.000
99.000,599.000
99.200,91.000
105.000,33.000
109.100,488.000
110.050,1040.000
111.100,5192.000
112.150,1610.000
113.000,367.000
123.050,260.000
124.100,564.000
125.050,2181.000
126.100,807.000
127.100,137.000
137.150,67.000
137.900,106.000
138.050,249.000
139.100,745.000
140.100,547.000
141.050,118.000
152.100,247.000
153.100,328.000
154.100,378.000
165.800,33.000
166.200,34.000
166.900,69.000
167.200,130.000
168.100,257.000
180.000,37.000
182.100,68.000
238.150,185.000
266.300,2042.000
267.250,434.000
